TinhTrangBDS,PhongNgu,PhongTam,Loai,GiayTo,TinhTrangNoiThat,HuongCuaChinh,HuongBanCong,CanGoc,Quan,Gia,Gia_m2,DienTich_m2
1, 2 phòng, 2 phòng,2,0,0,8,5,0,Thành phố Thủ Đức,4.9,0.05765,85.0
1, 1 phòng, 1 phòng,2,2,1,4,2,1,Quận 7,1.71,0.0349,49.0
1, 1 phòng, 1 phòng,2,0,0,9,9,0,Quận Gò Vấp,2.6,0.052,50.0
1, 2 phòng, 2 phòng,2,2,3,3,4,0,Quận 7,2.85,0.04071,70.12
1, 2 phòng, 2 phòng,2,1,3,6,7,0,Quận Tân Phú,3.85,0.05274,73.6
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Huyện Bình Chánh,1.5,0.02727,55.0
1, 2 phòng, 2 phòng,2,2,0,9,9,0,Quận 7,2.0,0.03226,62.0
0, 2 phòng, 1 phòng,2,2,1,9,9,0,Thành phố Thủ Đức,2.6,0.04333,60.0
1, 2 phòng, 2 phòng,2,2,2,9,9,0,Quận Tân Bình,3.5,0.05,70.0
1, 2 phòng, 2 phòng,2,0,1,9,9,0,Quận Bình Tân,2.4,0.03529,68.6
1, 2 phòng, 2 phòng,2,0,0,2,9,0,Quận Phú Nhuận,4.4,0.05057,87.0
1, 1 phòng, 2 phòng,2,2,0,9,9,0,Quận 10,4.55,0.07583,60.0
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Thành phố Thủ Đức,3.75,0.04934,76.0
1, 2 phòng, 2 phòng,2,2,0,3,4,0,Quận 6,2.4,0.032,75.0
0, 1 phòng, 1 phòng,2,2,3,7,6,0,Thành phố Thủ Đức,3.233333,0.05988,54.2
1, 3 phòng, 2 phòng,2,2,1,9,9,1,Huyện Nhà Bè,2.578,0.033479999999999996,77.0
0, 2 phòng, 1 phòng,2,2,3,5,3,0,Huyện Bình Chánh,1.8,0.03,60.0
1, 2 phòng, 2 phòng,2,1,2,9,9,0,Quận Bình Thạnh,4.7,0.05802,81.0
0, 3 phòng, 2 phòng,2,1,0,9,9,1,Quận 8,2.85,0.031670000000000004,90.0
1, 2 phòng, 1 phòng,2,1,1,8,5,0,Quận 8,1.4,0.02745,51.0
0, 3 phòng, 2 phòng,3,0,0,9,9,1,Quận 8,0.98,0.01,98.0
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Quận 1,3.7,0.05068,73.0
1, 2 phòng, 2 phòng,2,1,0,9,9,0,Thành phố Thủ Đức,1.8,0.027690000000000003,65.0
1, 2 phòng, 2 phòng,2,0,2,9,9,0,Quận 12,1.84,0.02044,90.0
1, 2 phòng, 2 phòng,2,1,2,4,3,0,Quận 12,2.2,0.03385,65.0
1, 2 phòng, 2 phòng,2,1,1,8,5,0,Thành phố Thủ Đức,1.98,0.03194,62.0
1, 3 phòng, 2 phòng,2,2,3,9,9,0,Quận 7,4.9,0.05052,97.6
1, 2 phòng, 2 phòng,2,2,0,9,9,0,Quận 7,2.0,0.03226,62.0
1, 2 phòng, 1 phòng,2,0,0,9,1,0,Quận 8,1.8,0.027690000000000003,65.0
1, 2 phòng, 2 phòng,2,1,1,6,7,0,Thành phố Thủ Đức,1.69,0.02817,60.45
1, 3 phòng, 2 phòng,2,1,0,5,9,1,Quận 10,5.7,0.06404,89.0
1, 2 phòng, 2 phòng,2,1,1,5,8,0,Thành phố Thủ Đức,2.32,0.03463,67.0
1, 2 phòng, 2 phòng,2,2,3,9,9,0,Quận Bình Tân,1.85,0.02891,64.0
0, 2 phòng, 2 phòng,2,0,0,9,9,0,Huyện Nhà Bè,3.51,0.045,78.0
0, 2 phòng, 1 phòng,1,1,3,1,2,0,Quận 7,0.897,0.01692,53.0
1, 2 phòng, 2 phòng,2,1,0,9,9,1,Quận 12,1.65,0.02895,57.0
1, 3 phòng, 2 phòng,2,0,0,9,9,0,Quận Tân Bình,5.08,0.05292,96.0
1, 2 phòng, 2 phòng,2,0,0,5,6,0,Quận Tân Phú,1.75,0.01989,88.0
1, 2 phòng, 2 phòng,2,1,1,7,1,0,Quận 8,2.2,0.03014,73.0
1, 2 phòng, 2 phòng,2,1,1,9,5,1,Thành phố Thủ Đức,2.35,0.033100000000000004,71.5
1, 2 phòng, 2 phòng,2,1,0,4,3,0,Quận Bình Tân,2.7,0.03971,68.0
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Quận Phú Nhuận,4.15,0.06014,69.0
1, 2 phòng, 2 phòng,2,2,1,9,9,0,Thành phố Thủ Đức,2.5,0.037880000000000004,66.0
1, 1 phòng, 1 phòng,2,0,0,1,2,0,Khác,0.8,0.01778,45.0
1, 2 phòng, 2 phòng,2,1,2,1,2,0,Quận Tân Bình,5.0,0.07143000000000001,70.0
1, 2 phòng, 2 phòng,2,2,0,9,9,0,Thành phố Thủ Đức,3.0,0.04839,62.0
0, 1 phòng, 1 phòng,2,0,1,9,9,0,Quận Bình Tân,2.5,0.045450000000000004,55.0
1, 3 phòng, 2 phòng,2,0,1,8,5,1,Thành phố Thủ Đức,5.1,0.061450000000000005,83.0
1, 2 phòng, 2 phòng,2,1,0,9,9,1,Quận 8,2.38,0.032159999999999994,74.0
0, 1 phòng, 1 phòng,2,0,0,4,3,0,Thành phố Thủ Đức,1.224,0.02498,49.0
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Quận 4,4.3,0.05375,80.0
1, 3 phòng, 2 phòng,2,1,3,9,9,1,Quận 7,5.3,0.05579,95.0
1, 2 phòng, 2 phòng,2,2,0,9,9,0,Quận 7,2.0,0.03226,62.0
1, 2 phòng, 2 phòng,2,1,2,7,6,0,Huyện Nhà Bè,1.09,0.01787,61.0
1, 2 phòng, 2 phòng,2,1,1,9,9,0,Quận Bình Tân,1.6,0.0254,63.0
1, 1 phòng, 1 phòng,2,1,2,4,3,0,Thành phố Thủ Đức,0.98,0.0245,40.0
1, 2 phòng, 2 phòng,2,2,0,9,9,0,Thành phố Thủ Đức,1.7,0.02698,63.0
0, 3 phòng, 3 phòng,2,1,1,9,9,0,Huyện Bình Chánh,2.9,0.03452,84.0
1, 2 phòng, 2 phòng,2,0,0,9,3,0,Quận 7,1.59,0.02373,67.0
1, 2 phòng, 2 phòng,2,2,0,9,9,0,Quận Tân Bình,3.4,0.04,85.0
1, 2 phòng, 2 phòng,2,1,0,7,6,0,Huyện Nhà Bè,1.7,0.02361,72.0
1, 2 phòng, 2 phòng,2,2,0,9,9,0,Quận 7,2.28,0.02452,93.0
1, 2 phòng, 2 phòng,2,1,1,5,5,0,Thành phố Thủ Đức,5.9,0.07375,80.14
1, 3 phòng, 2 phòng,2,0,0,9,9,0,Quận 8,4.5,0.04592,98.0
1, 3 phòng, 2 phòng,2,2,1,9,9,1,Quận Bình Tân,2.3,0.02556,90.0
1, 3 phòng, 2 phòng,2,0,0,9,9,1,Quận 8,4.5,0.04592,98.0
1, 1 phòng, 1 phòng,2,0,0,9,9,0,Thành phố Thủ Đức,3.09,0.05421,57.75
1, 2 phòng, 2 phòng,2,0,0,9,9,1,Quận 7,2.48,0.03493,71.0
1, 3 phòng, 2 phòng,2,0,0,5,8,0,Thành phố Thủ Đức,2.49,0.03458,72.0
1, 1 phòng, 1 phòng,2,2,0,9,9,1,Thành phố Thủ Đức,1.37,0.03114,44.0
1, 2 phòng, 2 phòng,2,1,1,9,9,0,Quận 7,3.3,0.05077,65.0
1, 2 phòng, 2 phòng,2,1,0,9,9,0,Huyện Bình Chánh,3.6,0.04615,78.0
1, 2 phòng, 2 phòng,2,2,3,9,9,0,Quận Tân Phú,0.0022,2.9333e-05,75.0
1, 2 phòng, 2 phòng,2,1,1,9,9,0,Quận Bình Tân,1.6,0.0254,63.0
1, 2 phòng, 2 phòng,2,2,3,8,9,0,Quận 6,2.95,0.03554,83.0
1, 2 phòng, 1 phòng,2,2,0,9,9,0,Thành phố Thủ Đức,1.5,0.028300000000000002,53.0
1, 1 phòng, 1 phòng,2,1,3,5,8,0,Quận Tân Bình,4.0,0.05714,70.0
1, 3 phòng, 3 phòng,2,2,3,5,8,0,Quận 7,4.58,0.046259999999999996,99.0
0, 1 phòng, 1 phòng,2,1,1,8,5,0,Huyện Bình Chánh,0.795,0.01893,42.0
1, 2 phòng, 2 phòng,2,2,0,9,9,0,Huyện Nhà Bè,2.08,0.0208,100.0
1, 2 phòng, 2 phòng,2,2,2,9,1,1,Huyện Bình Chánh,2.65,0.03581,74.0
1, 2 phòng, 1 phòng,3,2,0,5,8,1,Quận 5,0.016,0.00032,50.0
1, 2 phòng, 2 phòng,2,2,0,5,9,0,Quận 12,1.6,0.02286,70.0
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Thành phố Thủ Đức,4.1,0.060289999999999996,68.0
1, 2 phòng, 2 phòng,2,2,3,9,9,0,Quận Bình Thạnh,3.1,0.03131,99.0
1, 2 phòng, 2 phòng,2,2,2,5,8,1,Quận 4,3.75,0.05357,70.0
0, 1 phòng, 1 phòng,3,2,3,1,3,0,Khác,1.2,0.03429,35.0
1, 3 phòng, 2 phòng,2,2,0,9,9,0,Quận 5,4.8,0.0466,103.0
1, 3 phòng, 2 phòng,2,0,0,9,9,1,Quận 8,4.3,0.04943,87.0
0, 2 phòng, 2 phòng,2,1,0,9,9,0,Quận Bình Thạnh,4.1,0.05694,72.0
1, 2 phòng, 1 phòng,2,1,0,9,9,0,Thành phố Thủ Đức,0.98,0.0245,40.0
0, 1 phòng, 1 phòng,3,1,2,9,9,1,Quận Bình Tân,0.99,0.02357,42.0
1, 1 phòng, 1 phòng,2,2,3,9,9,0,Quận 4,2.85,0.058159999999999996,49.0
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Quận 4,4.5,0.06923,65.0
1, 1 phòng, 1 phòng,2,1,0,9,9,1,Huyện Hóc Môn,0.41,0.011710000000000002,35.0
0, 1 phòng, 2 phòng,2,2,0,9,9,0,Quận 8,2.1,0.03818,55.0
1, 3 phòng, 2 phòng,2,1,0,9,9,0,Quận 8,2.875,0.02638,109.0
1, 3 phòng, 2 phòng,2,1,3,3,6,0,Quận Tân Phú,3.8,0.04578,83.6
1, 2 phòng, 2 phòng,2,2,3,8,5,0,Quận Gò Vấp,2.5,0.04032,62.0
1, 2 phòng, 2 phòng,2,1,2,7,6,0,Huyện Nhà Bè,1.09,0.01787,61.0
1, 2 phòng, 2 phòng,2,1,3,6,7,0,Quận Tân Phú,3.85,0.05274,73.6
1, 2 phòng, 1 phòng,2,1,1,3,4,0,Quận 6,1.96,0.032130000000000006,61.0
1, 3 phòng, 2 phòng,2,2,3,1,3,0,Thành phố Thủ Đức,2.85,0.02794,102.0
1, 2 phòng, 2 phòng,2,1,0,9,9,0,Quận Bình Thạnh,3.9,0.05735,68.0
1, 2 phòng, 2 phòng,2,0,0,9,5,0,Quận 7,2.95,0.03782,78.0
1, 2 phòng, 1 phòng,2,0,0,9,9,0,Thành phố Thủ Đức,2.05,0.03475,59.0
1, 1 phòng, 1 phòng,2,1,0,1,2,0,Quận Bình Thạnh,1.8,0.047369999999999995,38.0
1, 1 phòng, 2 phòng,2,2,3,9,9,0,Quận 5,2.45,0.07424,33.0
1, 2 phòng, 2 phòng,2,0,0,9,9,1,Quận 8,2.3,0.03108,74.0
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Quận 8,2.32,0.02729,85.0
1, 2 phòng, 1 phòng,2,1,2,9,1,1,Huyện Bình Chánh,1.8,0.02857,63.0
1, 2 phòng, 2 phòng,2,2,3,9,9,1,Quận Tân Phú,4.8,0.05053,95.0
0, 3 phòng, 2 phòng,2,2,3,5,5,1,Quận 6,0.9,0.01047,86.0
0, 2 phòng, 1 phòng,2,2,2,9,9,0,Quận Bình Tân,0.8,0.02222,36.0
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Huyện Bình Chánh,0.0055,8.208899999999999e-05,67.0
1, 1 phòng, 2 phòng,2,0,0,9,9,0,Huyện Nhà Bè,2.8,0.04,70.0
0, 2 phòng, 2 phòng,2,0,0,9,9,0,Thành phố Thủ Đức,4.05,0.05956,68.0
1, 2 phòng, 1 phòng,2,2,2,9,9,1,Quận Bình Tân,1.5,0.025,60.0
1, 1 phòng, 1 phòng,2,0,0,9,9,0,Quận 10,4.55,0.07583,60.0
1, 3 phòng, 2 phòng,2,0,0,1,2,0,Quận Tân Phú,3.4,0.040479999999999995,84.0
1, 1 phòng, 1 phòng,2,1,1,9,9,0,Thành phố Thủ Đức,1.36,0.041210000000000004,33.0
1, 2 phòng, 1 phòng,2,2,0,9,9,0,Thành phố Thủ Đức,1.5,0.028300000000000002,53.0
1, 3 phòng, 2 phòng,2,1,0,9,9,0,Quận 8,1.95,0.02671,73.0
1, 2 phòng, 2 phòng,2,1,2,7,6,0,Huyện Nhà Bè,1.09,0.01787,61.0
1, 3 phòng, 2 phòng,2,1,0,5,9,1,Quận 10,5.7,0.06404,89.0
1, 3 phòng, 2 phòng,2,1,3,9,9,1,Quận 7,5.3,0.05579,95.0
1, 1 phòng, 1 phòng,2,2,0,9,9,0,Quận Tân Bình,1.5,0.03571,42.0
1, 1 phòng, 1 phòng,2,2,0,1,3,0,Quận 6,2.1,0.03443,61.0
1, 2 phòng, 2 phòng,2,2,2,9,9,1,Quận 7,2.95,0.03782,78.0
0, 2 phòng, 1 phòng,2,1,2,3,4,0,Thành phố Thủ Đức,1.52,0.02714,56.0
1, 3 phòng, 2 phòng,2,1,0,9,9,1,Quận 4,7.0,0.07216,97.0
1, 1 phòng, 1 phòng,2,0,0,9,9,0,Thành phố Thủ Đức,1.88,0.038369999999999994,49.0
1, 3 phòng, 2 phòng,2,2,0,9,9,0,Quận Gò Vấp,3.9,0.03714,105.0
1, 1 phòng, 1 phòng,2,2,2,9,9,0,Quận 7,1.8,0.032729999999999995,55.0
1, 1 phòng, 1 phòng,2,0,0,3,3,0,Quận 12,1.8,0.03,60.0
0, 2 phòng, 2 phòng,2,1,1,8,5,0,Khác,3.9,0.05493,71.0
1, 3 phòng, 2 phòng,2,1,1,9,9,1,Thành phố Thủ Đức,2.2,0.0275,80.0
1, 2 phòng, 2 phòng,2,0,0,5,8,0,Quận Gò Vấp,3.6,0.05294,68.0
0, 2 phòng, 2 phòng,2,0,0,9,9,0,Thành phố Thủ Đức,1.7,0.02576,66.0
1, 2 phòng, 2 phòng,1,2,0,9,9,0,Huyện Hóc Môn,0.15,0.003,50.0
1, 2 phòng, 2 phòng,2,1,1,9,9,0,Quận 8,2.4,0.03529,68.0
0, 1 phòng, 1 phòng,2,1,3,9,9,0,Thành phố Thủ Đức,2.685,0.054799999999999995,49.1
1, 2 phòng, 1 phòng,2,0,0,9,9,0,Quận Bình Thạnh,2.1,0.03333,63.0
0, 1 phòng, 1 phòng,2,0,0,9,9,0,Thành phố Thủ Đức,1.491,0.02711,55.0
1, 2 phòng, 2 phòng,2,2,0,9,9,0,Thành phố Thủ Đức,2.55,0.03643,70.0
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Quận 8,2.2,0.03014,73.0
0, 2 phòng, 2 phòng,2,0,0,5,5,0,Quận Bình Tân,2.58,0.0344,75.0
1, 2 phòng, 2 phòng,2,2,3,8,5,0,Quận Gò Vấp,2.5,0.04032,62.0
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Thành phố Thủ Đức,3.65,0.05,73.0
0, 2 phòng, 2 phòng,2,0,1,4,3,0,Thành phố Thủ Đức,1.69,0.02561,66.0
0, 2 phòng, 2 phòng,2,0,3,9,9,0,Quận Gò Vấp,0.675,0.01089,62.0
0, 2 phòng, 2 phòng,2,2,3,9,9,0,Huyện Nhà Bè,0.45,0.00692,65.0
0, 1 phòng, 1 phòng,3,1,0,9,9,1,Quận Bình Tân,0.99,0.02475,40.0
1, 1 phòng, 1 phòng,2,0,0,9,9,0,Quận Bình Tân,0.59,0.015529999999999999,38.0
1, 2 phòng, 2 phòng,2,2,2,5,2,0,Quận Tân Phú,2.65,0.039549999999999995,67.0
1, 1 phòng, 1 phòng,2,1,1,5,5,0,Thành phố Thủ Đức,4.4,0.08,55.86
0, 2 phòng, 2 phòng,2,0,0,9,9,0,Quận 8,2.23,0.03379,66.94
1, 2 phòng, 1 phòng,2,2,0,9,9,0,Thành phố Thủ Đức,1.56,0.02889,54.0
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Quận 8,1.56,0.026,60.81
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Thành phố Thủ Đức,4.4,0.04444,99.0
0, 1 phòng, 1 phòng,2,2,0,9,9,0,Quận Bình Tân,0.8,0.02,40.0
1, 1 phòng, 1 phòng,2,0,1,7,6,0,Thành phố Thủ Đức,1.23,0.03968,31.0
1, 2 phòng, 2 phòng,2,2,0,9,9,0,Quận 12,2.15,0.03308,65.0
1, 1 phòng, 1 phòng,2,2,2,3,4,0,Quận 7,1.6,0.03333,48.0
0, 2 phòng, 1 phòng,2,0,0,9,9,0,Khác,1.8,0.03333,54.0
1, 2 phòng, 2 phòng,2,2,2,9,9,0,Quận 5,5.2,0.07027,74.0
1, 3 phòng, 2 phòng,2,0,1,3,4,1,Quận Phú Nhuận,4.9,0.05765,85.0
1, 2 phòng, 2 phòng,2,1,1,9,9,0,Quận Bình Tân,1.6,0.0254,63.0
1, 3 phòng, 2 phòng,2,2,3,9,9,0,Quận 7,4.9,0.05052,97.6
1, 2 phòng, 2 phòng,2,1,3,6,7,0,Quận Tân Phú,3.85,0.05274,73.6
0, 1 phòng, 1 phòng,2,1,3,9,9,0,Thành phố Thủ Đức,4.9,0.098,50.0
1, 3 phòng, 2 phòng,2,0,0,9,9,0,Thành phố Thủ Đức,3.5,0.04268,82.0
0, 2 phòng, 1 phòng,3,0,1,3,3,1,Quận 7,1.2,0.03243,37.0
0, 2 phòng, 2 phòng,2,1,3,9,9,0,Quận 6,4.1,0.05942,69.59
0, 2 phòng, 1 phòng,2,2,0,1,9,1,Quận Bình Tân,0.82,0.016399999999999998,50.0
1, 4 phòng, 2 phòng,1,2,0,9,9,0,Huyện Bình Chánh,0.95,0.01583,60.0
0, 1 phòng, 1 phòng,2,0,0,9,9,0,Quận Bình Tân,0.8,0.016,50.0
0, 1 phòng, 1 phòng,2,2,2,1,1,0,Quận Bình Tân,0.8,0.02286,35.0
1, 2 phòng, 2 phòng,2,2,2,6,7,1,Thành phố Thủ Đức,1.59,0.024460000000000003,65.0
1, 3 phòng, 2 phòng,3,1,0,9,9,0,Huyện Bình Chánh,5.8,0.08286,70.0
0, 2 phòng, 2 phòng,2,2,3,9,9,0,Thành phố Thủ Đức,0.0495,0.000678082,73.9
0, 2 phòng, 2 phòng,2,1,1,7,6,0,Huyện Bình Chánh,0.032,0.00043243200000000006,74.0
1, 2 phòng, 2 phòng,2,0,0,4,3,0,Quận 7,3.2,0.04156,77.0
1, 1 phòng, 1 phòng,2,0,0,9,9,0,Quận 5,2.3,0.06053,38.0
1, 1 phòng, 1 phòng,2,0,0,9,9,0,Quận Bình Tân,0.885,0.02213,40.0
0, 1 phòng, 1 phòng,2,2,1,9,9,0,Quận 8,1.3,0.0325,40.0
1, 2 phòng, 2 phòng,2,2,1,3,1,0,Quận Tân Phú,3.8,0.038380000000000004,99.0
1, 2 phòng, 1 phòng,2,2,0,9,9,0,Thành phố Thủ Đức,1.5,0.028300000000000002,53.0
1, 2 phòng, 2 phòng,2,2,1,5,1,0,Thành phố Thủ Đức,1.8,0.02903,62.0
1, 2 phòng, 2 phòng,2,1,1,1,2,0,Quận Bình Tân,1.6,0.023530000000000002,68.0
1, 2 phòng, 2 phòng,2,1,3,6,7,0,Quận Tân Phú,3.85,0.05274,73.6
0, 2 phòng, 2 phòng,2,0,1,9,9,0,Thành phố Thủ Đức,1.6,0.02807,57.0
0, 2 phòng, 2 phòng,2,0,0,9,9,0,Quận 12,2.1,0.032310000000000005,65.0
1, 2 phòng, 2 phòng,2,2,0,9,9,1,Quận 12,2.6,0.04,65.0
1, 2 phòng, 2 phòng,2,2,0,9,9,0,Quận 6,2.1,0.03333,63.0
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Thành phố Thủ Đức,2.3,0.03485,66.0
0, 2 phòng, 2 phòng,2,2,1,9,9,1,Huyện Bình Chánh,1.6,0.026670000000000003,60.0
1, 2 phòng, 2 phòng,2,1,2,9,9,0,Quận 12,1.85,0.03304,56.0
0, 1 phòng, 1 phòng,1,0,3,9,9,0,Quận Bình Tân,0.95,0.02969,32.0
1, 3 phòng, 2 phòng,2,0,0,9,9,0,Huyện Bình Chánh,2.7,0.02727,99.0
0, 2 phòng, 2 phòng,2,0,0,9,9,0,Thành phố Thủ Đức,0.45,0.00662,68.0
1, 3 phòng, 2 phòng,2,1,2,5,8,1,Quận 8,2.95,0.03207,92.0
0, 2 phòng, 2 phòng,2,1,3,1,2,0,Quận Bình Tân,2.606,0.03475,75.0
1, 2 phòng, 2 phòng,2,1,1,5,9,0,Thành phố Thủ Đức,2.2,0.03385,65.0
0, 3 phòng, 2 phòng,2,0,0,9,9,0,Quận Gò Vấp,0.95,0.009130000000000001,104.0
1, 2 phòng, 2 phòng,2,0,0,3,4,0,Quận Tân Phú,2.65,0.0363,73.0
1, 2 phòng, 2 phòng,2,2,2,2,1,0,Quận 7,3.6,0.047369999999999995,76.0
1, 1 phòng, 1 phòng,2,0,0,9,9,0,Thành phố Thủ Đức,1.45,0.04265,34.0
1, 2 phòng, 2 phòng,2,0,2,9,9,0,Thành phố Thủ Đức,3.0,0.04286,70.0
1, 2 phòng, 1 phòng,2,0,0,9,9,0,Quận 5,2.27,0.03338,68.0
0, 2 phòng, 1 phòng,2,0,0,9,9,1,Thành phố Thủ Đức,2.13,0.046299999999999994,46.0
1, 2 phòng, 2 phòng,2,1,0,9,9,1,Quận 8,2.1,0.02917,72.25
1, 3 phòng, 2 phòng,2,1,0,9,9,0,Quận 8,1.95,0.02671,73.0
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Thành phố Thủ Đức,3.65,0.05,73.0
1, 2 phòng, 2 phòng,2,1,1,5,8,0,Quận 8,2.65,0.03397,78.0
1, 2 phòng, 1 phòng,2,1,3,7,6,0,Quận 7,2.1,0.035,60.0
1, 3 phòng, 2 phòng,2,2,2,9,9,1,Quận Tân Phú,2.9,0.03867,75.0
1, 2 phòng, 1 phòng,1,1,3,8,5,0,Quận 7,2.15,0.03583,60.0
0, 4 phòng, 3 phòng,3,2,0,9,9,0,Quận 4,4.8,0.08,60.0
1, 2 phòng, 1 phòng,1,1,1,7,2,1,Thành phố Thủ Đức,2.2,0.040740000000000005,54.0
1, 2 phòng, 1 phòng,2,2,0,9,9,0,Quận 4,2.7,0.04909,55.0
1, 3 phòng, 2 phòng,2,2,2,9,9,0,Quận Tân Phú,4.2,0.042,100.0
0, 2 phòng, 2 phòng,2,0,0,9,5,0,Quận 7,2.735,0.03964,69.0
1, 2 phòng, 2 phòng,2,2,1,9,9,1,Huyện Bình Chánh,1.5,0.025,60.0
1, 2 phòng, 2 phòng,2,1,0,9,9,0,Quận 12,1.95,0.027460000000000002,71.0
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Thành phố Thủ Đức,2.4,0.03582,67.0
1, 1 phòng, 1 phòng,2,2,0,9,9,0,Quận 4,2.0,0.04255,47.0
0, 1 phòng, 1 phòng,2,1,0,9,9,0,Thành phố Thủ Đức,0.98,0.018850000000000002,52.0
0, 1 phòng, 1 phòng,2,0,0,9,9,0,Quận Bình Thạnh,2.7,0.04909,55.0
1, 1 phòng, 1 phòng,2,2,0,9,9,0,Quận 4,2.0,0.047619999999999996,42.0
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Quận Gò Vấp,3.774,0.05391,70.0
1, 3 phòng, 2 phòng,2,1,3,9,9,1,Quận 7,5.3,0.05579,95.0
1, 3 phòng, 2 phòng,2,1,3,3,6,0,Quận Tân Phú,3.8,0.04578,83.6
1, 3 phòng, 2 phòng,2,2,3,9,9,0,Quận 7,4.9,0.05052,97.6
1, 2 phòng, 2 phòng,2,2,3,8,5,0,Quận Gò Vấp,2.5,0.04032,62.0
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Quận Tân Bình,3.8,0.053520000000000005,71.0
0, 2 phòng, 2 phòng,2,1,2,8,5,1,Quận Tân Phú,3.6,0.05217,69.0
1, 3 phòng, 2 phòng,2,1,3,5,8,1,Huyện Nhà Bè,4.6,0.046939999999999996,98.0
1, 2 phòng, 2 phòng,2,1,1,5,9,1,Thành phố Thủ Đức,1.52,0.02413,63.0
1, 3 phòng, 2 phòng,2,0,0,9,9,0,Quận Phú Nhuận,5.2,0.06118,85.0
1, 3 phòng, 2 phòng,2,1,0,9,9,0,Huyện Nhà Bè,3.75,0.037880000000000004,99.0
1, 2 phòng, 1 phòng,2,1,2,9,9,1,Quận 4,3.15,0.04632,68.0
1, 3 phòng, 2 phòng,2,0,0,9,9,0,Thành phố Thủ Đức,4.2,0.047189999999999996,89.0
0, 2 phòng, 2 phòng,2,2,2,5,5,0,Khác,1.4,0.0175,80.0
1, 1 phòng, 1 phòng,1,0,1,9,9,0,Quận 7,1.6,0.04211,38.0
1, 2 phòng, 2 phòng,2,1,1,8,5,0,Thành phố Thủ Đức,0.032,0.000492307,65.0
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Quận Gò Vấp,3.6,0.05143,70.0
0, 2 phòng, 2 phòng,2,1,1,2,9,0,Quận 8,2.48,0.03139,79.0
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Quận 7,1.51,0.02188,69.34
1, 2 phòng, 1 phòng,2,2,2,5,7,0,Quận Phú Nhuận,2.75,0.05,55.0
1, 1 phòng, 1 phòng,2,0,0,8,5,0,Thành phố Thủ Đức,1.2,0.036359999999999996,33.0
1, 2 phòng, 2 phòng,2,1,1,8,5,1,Quận 8,2.09,0.02986,70.0
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Thành phố Thủ Đức,5.5,0.061799999999999994,89.0
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Thành phố Thủ Đức,3.65,0.05,73.0
1, 2 phòng, 2 phòng,2,1,1,9,9,0,Quận Bình Tân,1.6,0.0254,63.0
1, 3 phòng, 2 phòng,2,1,3,9,9,1,Quận 7,5.3,0.05579,95.0
0, 2 phòng, 1 phòng,2,2,1,9,9,1,Quận 8,2.45,0.04537,54.0
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Huyện Bình Chánh,1.5,0.02727,55.0
1, 3 phòng, 2 phòng,2,0,0,9,9,0,Quận 12,2.4,0.03478,69.0
0, 2 phòng, 1 phòng,2,0,0,9,9,0,Thành phố Thủ Đức,0.45,0.00652,69.0
0, 1 phòng, 1 phòng,2,0,0,8,5,0,Khác,1.6,0.04,40.0
0, 1 phòng, 1 phòng,2,1,1,7,6,0,Thành phố Thủ Đức,1.676,0.03492,48.0
0, 3 phòng, 2 phòng,2,2,3,3,4,1,Huyện Bình Chánh,1.6,0.026670000000000003,60.0
1, 2 phòng, 2 phòng,2,2,1,7,6,0,Quận Gò Vấp,3.9,0.05,78.0
1, 2 phòng, 2 phòng,2,0,3,5,9,0,Quận Gò Vấp,1.8,0.02813,64.04
1, 1 phòng, 1 phòng,2,0,0,9,9,0,Quận 7,1.55,0.031,50.0
0, 1 phòng, 1 phòng,2,0,0,9,9,0,Quận 12,0.69,0.01468,47.0
1, 2 phòng, 2 phòng,2,2,0,9,9,0,Thành phố Thủ Đức,5.5,0.05288,104.0
1, 2 phòng, 2 phòng,2,1,1,2,1,1,Quận 8,2.36,0.03189,74.0
0, 1 phòng, 1 phòng,3,1,3,3,4,1,Quận Bình Tân,0.885,0.01967,45.0
1, 2 phòng, 2 phòng,2,1,3,9,9,1,Thành phố Thủ Đức,1.4,0.018670000000000003,75.0
